Timestamp,AccelerometerY
2025-03-27 11:25:45,0.027000000700354576
2025-03-27 11:25:48,0.003000000026077032
2025-03-27 11:25:51,0.025050001218914986
2025-03-27 11:25:54,0.010050000622868538
2025-03-27 11:25:57,0.022050000727176666
2025-03-27 11:25:59,0.04200000315904617
2025-03-27 11:26:02,0.013050000183284283
2025-03-27 11:26:05,0.015000000596046448
2025-03-27 11:26:07,0.022050000727176666
2025-03-27 11:26:10,0.015000000596046448
2025-03-27 11:26:13,0.022050000727176666
2025-03-27 11:26:18,0.025050001218914986
2025-03-27 11:26:20,0.006000000052154064
2025-03-27 11:26:24,0.037050001323223114
2025-03-27 11:26:26,0.006000000052154064
2025-03-27 11:26:28,-0.004950000438839197
2025-03-27 11:26:31,0.030000001192092896
2025-03-27 11:26:36,0.039000000804662704
