Timestamp,AccelerometerX
2025-03-27 11:25:41,0.2740500271320343
2025-03-27 11:25:44,0.30000001192092896
2025-03-27 11:25:47,0.2350500077009201
2025-03-27 11:25:50,0.2760000228881836
2025-03-27 11:25:56,0.2740500271320343
2025-03-27 11:25:58,0.28095000982284546
2025-03-27 11:26:01,0.2950500249862671
2025-03-27 11:26:04,0.29805001616477966
2025-03-27 11:26:09,0.27105000615119934
2025-03-27 11:26:12,0.2569500207901001
2025-03-27 11:26:15,0.2639999985694885
2025-03-27 11:26:17,0.29805001616477966
2025-03-27 11:26:23,0.2880000174045563
2025-03-27 11:26:25,0.30195000767707825
2025-03-27 11:26:27,0.2950500249862671
2025-03-27 11:26:30,0.27105000615119934
2025-03-27 11:26:33,0.2689500153064728
2025-03-27 11:26:35,0.27105000615119934
